dataset,image_path,mse,ssim
Chilli_Leaves,unknown_7,0.10667383670806885,0.31357190012931824
Chilli_Leaves,unknown_8,0.1171196922659874,0.5553614497184753
Chilli_Leaves,unknown_9,0.10746030509471893,0.2685028612613678
Chilli_Leaves,unknown_10,0.08700799196958542,0.31249332427978516
Chilli_Leaves,unknown_11,0.11548689752817154,0.31395405530929565
Chilli_Leaves,unknown_12,0.0897340252995491,0.3351592719554901
Chilli_Leaves,unknown_13,0.09204897284507751,0.33298492431640625
Chilli_Leaves,unknown_14,0.08717412501573563,0.6252434849739075
Chilli_Leaves,unknown_15,0.10281646996736526,0.3575374186038971
Chilli_Leaves,unknown_0,0.07051321119070053,0.34211042523384094
Chilli_Leaves,unknown_1,0.16046378016471863,0.25734207034111023
Chilli_Leaves,unknown_2,0.10683329403400421,0.26849958300590515
Chilli_Leaves,unknown_3,0.14120574295520782,0.3159097135066986
Chilli_Leaves,unknown_4,0.11189576983451843,0.2945055663585663
Chilli_Leaves,unknown_5,0.1404605507850647,0.5320382714271545
Chilli_Leaves,unknown_6,0.1053464412689209,0.38080570101737976
Chilli_Leaves,unknown_7,0.10708489269018173,0.25650089979171753
Chilli_Leaves,unknown_8,0.10607001930475235,0.2856656014919281
Chilli_Leaves,unknown_9,0.08812014013528824,0.3365913927555084
Chilli_Leaves,unknown_10,0.12407948821783066,0.30173155665397644
Chilli_Leaves,unknown_11,0.10759014636278152,0.6491649150848389
Chilli_Leaves,unknown_12,0.10623437166213989,0.2760815918445587
Chilli_Leaves,unknown_13,0.1189083606004715,0.3500880300998688
Chilli_Leaves,unknown_14,0.10151727497577667,0.29824745655059814
Chilli_Leaves,unknown_15,0.10203579068183899,0.26451376080513
Chilli_Leaves,unknown_0,0.10586023330688477,0.38914480805397034
Chilli_Leaves,unknown_1,0.0967833548784256,0.30249905586242676
Chilli_Leaves,unknown_2,0.11479759216308594,0.22394101321697235
Chilli_Leaves,unknown_3,0.10376381874084473,0.29191699624061584
Chilli_Leaves,unknown_4,0.12671492993831635,0.35183608531951904
Chilli_Leaves,unknown_5,0.13398322463035583,0.2062465399503708
Chilli_Leaves,unknown_6,0.15046049654483795,0.2712686359882355
Chilli_Leaves,unknown_7,0.13850627839565277,0.2743428945541382
Chilli_Leaves,unknown_8,0.07205229252576828,0.6178140640258789
Chilli_Leaves,unknown_9,0.08224745094776154,0.31223607063293457
Chilli_Leaves,unknown_10,0.14303097128868103,0.32670632004737854
Chilli_Leaves,unknown_11,0.12240760028362274,0.29443415999412537
Chilli_Leaves,unknown_12,0.07540255784988403,0.6943534016609192
Chilli_Leaves,unknown_13,0.1253594309091568,0.22882796823978424
Chilli_Leaves,unknown_14,0.11323092132806778,0.34445881843566895
Chilli_Leaves,unknown_15,0.06731126457452774,0.6239620447158813
Chilli_Leaves,unknown_0,0.08717941492795944,0.4439099133014679
Chilli_Leaves,unknown_1,0.05888090282678604,0.6564147472381592
Chilli_Leaves,unknown_2,0.07324294000864029,0.6302648186683655
Chilli_Leaves,unknown_3,0.05740148201584816,0.6677279472351074
Chilli_Leaves,unknown_4,0.12063242495059967,0.32673314213752747
Chilli_Leaves,unknown_5,0.07811181992292404,0.3959118127822876
Chilli_Leaves,unknown_6,0.11496154218912125,0.2847505807876587
Chilli_Leaves,unknown_7,0.1687694638967514,0.2261478751897812
Chilli_Leaves,unknown_8,0.08686903864145279,0.3923916816711426
Chilli_Leaves,unknown_9,0.0907197892665863,0.3059505522251129
Chilli_Leaves,unknown_10,0.11330756545066833,0.28709840774536133
Chilli_Leaves,unknown_11,0.16983968019485474,0.2360992431640625
Chilli_Leaves,unknown_12,0.12562914192676544,0.5453895330429077
Chilli_Leaves,unknown_13,0.07657653838396072,0.3816871643066406
Chilli_Leaves,unknown_14,0.08729799091815948,0.6087984442710876
Chilli_Leaves,unknown_15,0.0685509666800499,0.38464346528053284
Chilli_Leaves,unknown_0,0.14004692435264587,0.2866690754890442
Chilli_Leaves,unknown_1,0.10467907041311264,0.3651118576526642
Chilli_Leaves,unknown_2,0.09162842482328415,0.3254493772983551
Chilli_Leaves,unknown_3,0.05636825039982796,0.6825047135353088
Chilli_Leaves,unknown_4,0.1171230897307396,0.25103944540023804
Chilli_Leaves,unknown_5,0.0760684534907341,0.62042635679245
Chilli_Leaves,unknown_6,0.10209313780069351,0.3393321931362152
Chilli_Leaves,unknown_7,0.09871634095907211,0.32901281118392944
Chilli_Leaves,unknown_8,0.10503432899713516,0.5628512501716614
Chilli_Leaves,unknown_9,0.08171011507511139,0.3903472125530243
Chilli_Leaves,unknown_10,0.09805089235305786,0.345077246427536
Chilli_Leaves,unknown_11,0.15989723801612854,0.27486133575439453
Chilli_Leaves,unknown_12,0.06844498962163925,0.6576669812202454
Chilli_Leaves,unknown_13,0.11268836259841919,0.3163817226886749
Chilli_Leaves,unknown_14,0.11523949354887009,0.24293117225170135
Chilli_Leaves,unknown_15,0.06743932515382767,0.33330288529396057
Chilli_Leaves,unknown_0,0.08600430190563202,0.3544637858867645
Chilli_Leaves,unknown_1,0.11439014226198196,0.29089152812957764
Chilli_Leaves,unknown_2,0.08966586738824844,0.33879542350769043
Chilli_Leaves,unknown_3,0.11134081333875656,0.2950570285320282
Chilli_Leaves,unknown_4,0.11496080458164215,0.31225094199180603
Chilli_Leaves,unknown_5,0.08673106878995895,0.3538706600666046
Chilli_Leaves,unknown_6,0.12966831028461456,0.5917837023735046
Chilli_Leaves,unknown_7,0.14627836644649506,0.5002356171607971
Chilli_Leaves,unknown_8,0.0982757955789566,0.27673694491386414
Chilli_Leaves,unknown_9,0.11435329169034958,0.2608051300048828
Chilli_Leaves,unknown_10,0.087547168135643,0.37279072403907776
Chilli_Leaves,unknown_11,0.08305729925632477,0.34103885293006897
Chilli_Leaves,unknown_12,0.08368213474750519,0.34216949343681335
Chilli_Leaves,unknown_13,0.10738618671894073,0.329574853181839
Chilli_Leaves,unknown_14,0.10579788684844971,0.26284685730934143
Chilli_Leaves,unknown_15,0.15068389475345612,0.24844300746917725
Chilli_Leaves,unknown_0,0.07190200686454773,0.38937440514564514
Chilli_Leaves,unknown_1,0.07256287336349487,0.45240870118141174
Chilli_Leaves,unknown_2,0.1295800805091858,0.29791057109832764
Chilli_Leaves,unknown_3,0.07195556908845901,0.33704304695129395
Chilli_Leaves,unknown_4,0.07674828916788101,0.6384671330451965
Chilli_Leaves,unknown_5,0.08827254176139832,0.370601087808609
Chilli_Leaves,unknown_6,0.07418999820947647,0.3810085952281952
Chilli_Leaves,unknown_7,0.09938250482082367,0.32623815536499023
Chilli_Leaves,unknown_8,0.07408031821250916,0.6496574282646179
Chilli_Leaves,unknown_9,0.1006709486246109,0.3104569911956787
Chilli_Leaves,unknown_10,0.0823177695274353,0.6317248940467834
Chilli_Leaves,unknown_11,0.09318657964468002,0.3236117660999298
Chilli_Leaves,unknown_12,0.07879828661680222,0.3307827115058899
Chilli_Leaves,unknown_13,0.0877072736620903,0.3426596224308014
Chilli_Leaves,unknown_14,0.08960907906293869,0.42849138379096985
Chilli_Leaves,unknown_15,0.07975894212722778,0.6372625231742859
Chilli_Leaves,unknown_0,0.10006102174520493,0.3185219466686249
Chilli_Leaves,unknown_1,0.11615502089262009,0.28357139229774475
Chilli_Leaves,unknown_2,0.08795805275440216,0.3582719564437866
Chilli_Leaves,unknown_3,0.08218272030353546,0.33430853486061096
Chilli_Leaves,unknown_4,0.12487079203128815,0.20941948890686035
Chilli_Leaves,unknown_5,0.0740632638335228,0.3835289478302002
Chilli_Leaves,unknown_6,0.10124841332435608,0.3489968776702881
Chilli_Leaves,unknown_7,0.08035556972026825,0.3682298958301544
Chilli_Leaves,unknown_8,0.17617347836494446,0.23712152242660522
Chilli_Leaves,unknown_9,0.09878230839967728,0.3275097906589508
Chilli_Leaves,unknown_10,0.14025750756263733,0.32501232624053955
Chilli_Leaves,unknown_11,0.13647572696208954,0.3219098150730133
Chilli_Leaves,unknown_12,0.06649129837751389,0.3429196774959564
Chilli_Leaves,unknown_13,0.11347682029008865,0.26612600684165955
Chilli_Leaves,unknown_14,0.14281944930553436,0.30187806487083435
Chilli_Leaves,unknown_15,0.118587926030159,0.29785463213920593
Chilli_Leaves,unknown_0,0.0916512981057167,0.6257286667823792
Chilli_Leaves,unknown_1,0.11564577370882034,0.2800326943397522
Chilli_Leaves,unknown_2,0.0432765930891037,0.720578670501709
Chilli_Leaves,unknown_3,0.08098699897527695,0.6034649014472961
Chilli_Leaves,unknown_4,0.07714144140481949,0.3504087030887604
Chilli_Leaves,unknown_5,0.085816890001297,0.35499414801597595
Chilli_Leaves,unknown_6,0.11413406580686569,0.3395616114139557
Chilli_Leaves,unknown_7,0.10578753799200058,0.2908532917499542
Chilli_Leaves,unknown_8,0.14594073593616486,0.2093551754951477
Chilli_Leaves,unknown_9,0.05343375727534294,0.6624094843864441
Chilli_Leaves,unknown_10,0.08469177037477493,0.6358271241188049
Chilli_Leaves,unknown_11,0.10462000221014023,0.2843579947948456
Chilli_Leaves,unknown_12,0.10320120304822922,0.3728564977645874
Chilli_Leaves,unknown_13,0.10192213207483292,0.3322077989578247
Chilli_Leaves,unknown_14,0.09313609451055527,0.32590770721435547
Chilli_Leaves,unknown_15,0.10437570512294769,0.35035762190818787
Chilli_Leaves,unknown_0,0.12845836579799652,0.28464487195014954
Chilli_Leaves,unknown_1,0.07233923673629761,0.6442895531654358
Chilli_Leaves,unknown_2,0.09740930050611496,0.3430420160293579
Chilli_Leaves,unknown_3,0.10243802517652512,0.3135846257209778
Chilli_Leaves,unknown_4,0.14895719289779663,0.29531359672546387
Chilli_Leaves,unknown_5,0.132285013794899,0.27428683638572693
Chilli_Leaves,unknown_6,0.0930211991071701,0.34273314476013184
Chilli_Leaves,unknown_7,0.09221555292606354,0.30001071095466614
Chilli_Leaves,unknown_8,0.04240911453962326,0.7148621678352356
Chilli_Leaves,unknown_9,0.1339271515607834,0.32540521025657654
Chilli_Leaves,unknown_10,0.08386989682912827,0.3333970010280609
Chilli_Leaves,unknown_11,0.06749415397644043,0.6539807915687561
Chilli_Leaves,unknown_12,0.09165215492248535,0.3533329665660858
Chilli_Leaves,unknown_13,0.11295676976442337,0.31990137696266174
Chilli_Leaves,unknown_14,0.10603231936693192,0.29404953122138977
Chilli_Leaves,unknown_15,0.09473047405481339,0.3022332787513733
Chilli_Leaves,unknown_0,0.10835157334804535,0.27902230620384216
Chilli_Leaves,unknown_1,0.07760284096002579,0.280997633934021
Chilli_Leaves,unknown_2,0.09464035928249359,0.32671764492988586
Chilli_Leaves,unknown_3,0.08784942328929901,0.3540128171443939
Chilli_Leaves,unknown_4,0.1498609185218811,0.1866012066602707
Chilli_Leaves,unknown_5,0.08192524313926697,0.35630789399147034
Chilli_Leaves,unknown_6,0.12056885659694672,0.3053992688655853
Chilli_Leaves,unknown_7,0.06656423211097717,0.28895944356918335
Chilli_Leaves,unknown_8,0.08398420363664627,0.3574185073375702
Chilli_Leaves,unknown_9,0.09373090416193008,0.3244767189025879
Chilli_Leaves,unknown_10,0.05825801566243172,0.41823598742485046
Chilli_Leaves,unknown_11,0.13169372081756592,0.22138525545597076
Chilli_Leaves,unknown_12,0.10573830455541611,0.31169241666793823
Chilli_Leaves,unknown_13,0.1640947312116623,0.23451071977615356
Chilli_Leaves,unknown_14,0.10273890942335129,0.3883858621120453
Chilli_Leaves,unknown_15,0.09595610946416855,0.33384671807289124
Chilli_Leaves,unknown_0,0.06758099794387817,0.30212119221687317
Chilli_Leaves,unknown_1,0.12113597989082336,0.2940308153629303
Chilli_Leaves,unknown_2,0.06910599023103714,0.4256334602832794
Chilli_Leaves,unknown_3,0.14012229442596436,0.22159910202026367
Chilli_Leaves,unknown_4,0.08278163522481918,0.3353375494480133
Chilli_Leaves,unknown_5,0.14065250754356384,0.3112114369869232
Chilli_Leaves,unknown_6,0.06882749497890472,0.26671332120895386
Chilli_Leaves,unknown_7,0.08869945257902145,0.36901530623435974
Chilli_Leaves,unknown_8,0.10861611366271973,0.2839758098125458
Chilli_Leaves,unknown_9,0.06360567361116409,0.41154924035072327
Chilli_Leaves,unknown_10,0.12980113923549652,0.25497421622276306
Chilli_Leaves,unknown_11,0.08790236711502075,0.3888249397277832
Chilli_Leaves,unknown_12,0.07089459151029587,0.4050874412059784
Chilli_Leaves,unknown_13,0.10492409020662308,0.29050907492637634
Chilli_Leaves,unknown_14,0.06904836744070053,0.26912960410118103
Chilli_Leaves,unknown_15,0.1117229089140892,0.3003266751766205
Chilli_Leaves,unknown_0,0.10544811934232712,0.35909441113471985
Chilli_Leaves,unknown_1,0.14603199064731598,0.1889793425798416
Chilli_Leaves,unknown_2,0.10776171088218689,0.26403021812438965
Chilli_Leaves,unknown_3,0.10169585049152374,0.34276819229125977
Chilli_Leaves,unknown_4,0.14908210933208466,0.1866443157196045
Chilli_Leaves,unknown_5,0.14007164537906647,0.28861168026924133
Chilli_Leaves,unknown_6,0.06735356152057648,0.2658540904521942
Chilli_Leaves,unknown_7,0.06337494403123856,0.30054771900177
Chilli_Leaves,unknown_8,0.08159514516592026,0.3843567371368408
Chilli_Leaves,unknown_9,0.06813904643058777,0.26883211731910706
Chilli_Leaves,unknown_10,0.08198622614145279,0.38256993889808655
Chilli_Leaves,unknown_11,0.09026820212602615,0.29196321964263916
Chilli_Leaves,unknown_12,0.06489914655685425,0.2853807508945465
Chilli_Leaves,unknown_13,0.12945716083049774,0.24277813732624054
Chilli_Leaves,unknown_14,0.0627923458814621,0.3181171715259552
Chilli_Leaves,unknown_15,0.12113050371408463,0.27789822220802307
Chilli_Leaves,unknown_0,0.10693127661943436,0.3450075685977936
Chilli_Leaves,unknown_1,0.08857467025518417,0.3448249399662018
Chilli_Leaves,unknown_2,0.11163312196731567,0.2879641354084015
Chilli_Leaves,unknown_3,0.08068206906318665,0.24894709885120392
Chilli_Leaves,unknown_4,0.15787465870380402,0.17196135222911835
Chilli_Leaves,unknown_5,0.050194527953863144,0.41988494992256165
Chilli_Leaves,unknown_6,0.138211190700531,0.3094627857208252
Chilli_Leaves,unknown_7,0.09972640126943588,0.3373415172100067
Chilli_Leaves,unknown_8,0.0721588209271431,0.2694425880908966
Chilli_Leaves,unknown_9,0.08646609634160995,0.25229278206825256
Chilli_Leaves,unknown_10,0.08283600211143494,0.29147061705589294
Chilli_Leaves,unknown_11,0.09905136376619339,0.30097755789756775
Chilli_Leaves,unknown_12,0.08532639592885971,0.3492771089076996
Chilli_Leaves,unknown_13,0.10460209101438522,0.3066156804561615
Chilli_Leaves,unknown_14,0.13511775434017181,0.3286871314048767
Chilli_Leaves,unknown_15,0.07824892550706863,0.29747143387794495
Chilli_Leaves,unknown_0,0.09018901735544205,0.3815044164657593
Chilli_Leaves,unknown_1,0.08863066136837006,0.3306138813495636
Chilli_Leaves,unknown_2,0.05462031811475754,0.45005083084106445
Chilli_Leaves,unknown_3,0.04862873628735542,0.41380563378334045
Chilli_Leaves,unknown_4,0.0831335261464119,0.3887079656124115
Chilli_Leaves,unknown_5,0.07959594577550888,0.3624608814716339
Chilli_Leaves,unknown_6,0.14405985176563263,0.2732073664665222
Chilli_Leaves,unknown_7,0.09008246660232544,0.29693344235420227
Chilli_Leaves,unknown_8,0.09399054944515228,0.33467182517051697
Chilli_Leaves,unknown_9,0.09087437391281128,0.3594057857990265
Chilli_Leaves,unknown_10,0.07647941261529922,0.34320199489593506
Chilli_Leaves,unknown_11,0.09266506135463715,0.33766257762908936
Chilli_Leaves,unknown_12,0.1431918442249298,0.31626439094543457
Chilli_Leaves,unknown_13,0.14522646367549896,0.2691099941730499
Chilli_Leaves,unknown_14,0.054798025637865067,0.4160737097263336
Chilli_Leaves,unknown_15,0.08343181759119034,0.2882213890552521
Chilli_Leaves,unknown_0,0.06551714241504669,0.4165060520172119
Chilli_Leaves,unknown_1,0.06538815051317215,0.3297756612300873
Chilli_Leaves,unknown_2,0.15205030143260956,0.17910723388195038
Chilli_Leaves,unknown_3,0.08003892749547958,0.24364082515239716
Chilli_Leaves,unknown_4,0.0868389904499054,0.3229452669620514
Chilli_Leaves,unknown_5,0.09113775193691254,0.33151552081108093
Chilli_Leaves,unknown_6,0.14230607450008392,0.3307172954082489
Chilli_Leaves,unknown_7,0.10679268836975098,0.28997859358787537
Chilli_Leaves,unknown_8,0.10870630294084549,0.29036441445350647
Chilli_Leaves,unknown_9,0.07541055977344513,0.39484938979148865
Chilli_Leaves,unknown_10,0.04519905522465706,0.44980332255363464
Chilli_Leaves,unknown_11,0.1478176862001419,0.3483658730983734
Chilli_Leaves,unknown_12,0.15963970124721527,0.2818397879600525
Chilli_Leaves,unknown_13,0.1789451241493225,0.22244323790073395
Chilli_Leaves,unknown_14,0.1387338936328888,0.3503919541835785
Chilli_Leaves,unknown_15,0.10896668583154678,0.4071861505508423
Chilli_Leaves,unknown_0,0.09720157086849213,0.4291003942489624
Chilli_Leaves,unknown_1,0.1277245581150055,0.3781839907169342
Chilli_Leaves,unknown_2,0.08877565711736679,0.3248556852340698
Chilli_Leaves,unknown_3,0.08880738168954849,0.33515164256095886
Chilli_Leaves,unknown_4,0.110710009932518,0.4068511426448822
Chilli_Leaves,unknown_5,0.08341912180185318,0.34807300567626953
Chilli_Leaves,unknown_6,0.13460853695869446,0.350895494222641
Chilli_Leaves,unknown_7,0.12449143826961517,0.39767250418663025
Chilli_Leaves,unknown_8,0.11963501572608948,0.4102236032485962
Chilli_Leaves,unknown_9,0.16343532502651215,0.27803364396095276
Chilli_Leaves,unknown_10,0.12533682584762573,0.3654789924621582
Chilli_Leaves,unknown_11,0.12460460513830185,0.3659113645553589
Chilli_Leaves,unknown_12,0.09975068271160126,0.41011881828308105
Chilli_Leaves,unknown_13,0.13809970021247864,0.3189237415790558
Chilli_Leaves,unknown_14,0.08564206957817078,0.4272798001766205
Chilli_Leaves,unknown_15,0.16217443346977234,0.29399189352989197
Chilli_Leaves,unknown_0,0.10774596035480499,0.39979636669158936
Chilli_Leaves,unknown_1,0.10753504186868668,0.4224446713924408
Chilli_Leaves,unknown_2,0.11835973709821701,0.38770151138305664
Chilli_Leaves,unknown_3,0.0902039110660553,0.3274928331375122
Chilli_Leaves,unknown_4,0.08039393275976181,0.4617815911769867
Chilli_Leaves,unknown_5,0.08577413111925125,0.3507266044616699
Chilli_Leaves,unknown_6,0.09523420035839081,0.4076797068119049
Chilli_Leaves,unknown_7,0.09175749868154526,0.4191538989543915
Chilli_Leaves,unknown_8,0.13169696927070618,0.34902870655059814
Chilli_Leaves,unknown_9,0.12324772030115128,0.3786446154117584
Chilli_Leaves,unknown_10,0.1629042625427246,0.2893817722797394
Chilli_Leaves,unknown_11,0.1390233039855957,0.2946988344192505
Chilli_Leaves,unknown_12,0.09785861521959305,0.3328757584095001
Chilli_Leaves,unknown_13,0.08340110629796982,0.406684011220932
Chilli_Leaves,unknown_14,0.09843110293149948,0.4221981465816498
Chilli_Leaves,unknown_15,0.11000534892082214,0.3971517086029053
Chilli_Leaves,unknown_0,0.14698006212711334,0.2843587100505829
Chilli_Leaves,unknown_1,0.08641920983791351,0.3454549312591553
Chilli_Leaves,unknown_2,0.08185949176549911,0.36077070236206055
Chilli_Leaves,unknown_3,0.08395678550004959,0.3151222765445709
Chilli_Leaves,unknown_4,0.1513051837682724,0.292448490858078
Chilli_Leaves,unknown_5,0.1284739226102829,0.3961763381958008
Chilli_Leaves,unknown_6,0.1553700566291809,0.26966920495033264
Chilli_Leaves,unknown_7,0.1524496078491211,0.3178693652153015
Chilli_Leaves,unknown_8,0.16216224431991577,0.27211451530456543
Chilli_Leaves,unknown_9,0.10039764642715454,0.3045336604118347
Chilli_Leaves,unknown_10,0.08710546791553497,0.3540476858615875
Chilli_Leaves,unknown_11,0.12154878675937653,0.37950244545936584
Chilli_Leaves,unknown_12,0.1575106978416443,0.2710879147052765
Chilli_Leaves,unknown_13,0.16076946258544922,0.24398493766784668
Chilli_Leaves,unknown_14,0.12201646715402603,0.39384832978248596
Chilli_Leaves,unknown_15,0.15502910315990448,0.24530553817749023
Chilli_Leaves,unknown_0,0.10340037196874619,0.39533308148384094
Chilli_Leaves,unknown_1,0.09454497694969177,0.3183082342147827
Chilli_Leaves,unknown_2,0.0946037620306015,0.4205853044986725
Chilli_Leaves,unknown_3,0.13405272364616394,0.37622490525245667
Chilli_Leaves,unknown_4,0.10913628339767456,0.3808104693889618
Chilli_Leaves,unknown_5,0.07734999805688858,0.3837067186832428
Chilli_Leaves,unknown_6,0.10885930061340332,0.4103802740573883
Chilli_Leaves,unknown_7,0.0933753177523613,0.3070032596588135
Chilli_Leaves,unknown_8,0.12330718338489532,0.3834116458892822
Chilli_Leaves,unknown_9,0.08255859464406967,0.425873726606369
Chilli_Leaves,unknown_10,0.08851812779903412,0.3276248276233673
Chilli_Leaves,unknown_11,0.12222643196582794,0.39018550515174866
Chilli_Leaves,unknown_12,0.09165794402360916,0.4389559328556061
Chilli_Leaves,unknown_13,0.17426572740077972,0.25600507855415344
Chilli_Leaves,unknown_14,0.0809086337685585,0.33015942573547363
Chilli_Leaves,unknown_15,0.1465408205986023,0.32605019211769104
Chilli_Leaves,unknown_0,0.14617884159088135,0.2936522662639618
Chilli_Leaves,unknown_1,0.14241133630275726,0.36550983786582947
Chilli_Leaves,unknown_2,0.08318338543176651,0.3658400774002075
Chilli_Leaves,unknown_3,0.1047697514295578,0.3348873555660248
Chilli_Leaves,unknown_4,0.10823929309844971,0.2698724865913391
Chilli_Leaves,unknown_5,0.16094501316547394,0.2702490985393524
Chilli_Leaves,unknown_6,0.17115822434425354,0.22323189675807953
Chilli_Leaves,unknown_7,0.15993645787239075,0.27644479274749756
Chilli_Leaves,unknown_8,0.16021719574928284,0.3296934962272644
Chilli_Leaves,unknown_9,0.1377914696931839,0.36892688274383545
Chilli_Leaves,unknown_10,0.08144810050725937,0.36247482895851135
Chilli_Leaves,unknown_11,0.08783566206693649,0.33230745792388916
Chilli_Leaves,unknown_12,0.12986844778060913,0.3094234764575958
Chilli_Leaves,unknown_13,0.15884386003017426,0.24364055693149567
Chilli_Leaves,unknown_14,0.09239067137241364,0.409084290266037
Chilli_Leaves,unknown_15,0.09816040098667145,0.3971672058105469
Chilli_Leaves,unknown_0,0.1407177597284317,0.2797757089138031
Chilli_Leaves,unknown_1,0.1888279765844345,0.229250967502594
Chilli_Leaves,unknown_2,0.1418991982936859,0.3256683051586151
Chilli_Leaves,unknown_3,0.08318710327148438,0.3554459810256958
Chilli_Leaves,unknown_4,0.09735970944166183,0.30872246623039246
Chilli_Leaves,unknown_5,0.09644176065921783,0.4325213134288788
Chilli_Leaves,unknown_6,0.131162628531456,0.3900984227657318
Chilli_Leaves,unknown_7,0.07593989372253418,0.43813762068748474
Chilli_Leaves,unknown_8,0.08140769600868225,0.32853636145591736
Chilli_Leaves,unknown_9,0.12879148125648499,0.3382338583469391
Chilli_Leaves,unknown_10,0.13896828889846802,0.33379268646240234
Chilli_Leaves,unknown_11,0.11321254819631577,0.21959234774112701
Chilli_Leaves,unknown_12,0.09017855674028397,0.3548591434955597
Chilli_Leaves,unknown_13,0.19831450283527374,0.24345992505550385
Chilli_Leaves,unknown_14,0.08590859174728394,0.3609844148159027
Chilli_Leaves,unknown_15,0.07990621030330658,0.3321476876735687
Chilli_Leaves,unknown_0,0.10071329772472382,0.2989441454410553
Chilli_Leaves,unknown_1,0.08846497535705566,0.3522971570491791
Chilli_Leaves,unknown_2,0.10103031247854233,0.3260834217071533
Chilli_Leaves,unknown_3,0.10599296540021896,0.3125045895576477
Chilli_Leaves,unknown_4,0.11468175798654556,0.31049013137817383
Chilli_Leaves,unknown_5,0.08711927384138107,0.33780911564826965
Chilli_Leaves,unknown_6,0.21165573596954346,0.2399786114692688
Chilli_Leaves,unknown_7,0.09667187184095383,0.28773781657218933
Chilli_Leaves,unknown_8,0.13930471241474152,0.37022271752357483
Chilli_Leaves,unknown_9,0.1666637510061264,0.27858754992485046
Chilli_Leaves,unknown_10,0.10750670731067657,0.28650256991386414
Chilli_Leaves,unknown_11,0.10764378309249878,0.3778940439224243
Chilli_Leaves,unknown_12,0.1694168746471405,0.29515793919563293
Chilli_Leaves,unknown_13,0.09109023958444595,0.325158029794693
Chilli_Leaves,unknown_14,0.1788221299648285,0.27354753017425537
Chilli_Leaves,unknown_15,0.1814577877521515,0.2832997739315033
Chilli_Leaves,unknown_0,0.10165582597255707,0.3097008466720581
Chilli_Leaves,unknown_1,0.0878978967666626,0.33816567063331604
Chilli_Leaves,unknown_2,0.09379423409700394,0.30945324897766113
Chilli_Leaves,unknown_3,0.1433362513780594,0.3193371295928955
Chilli_Leaves,unknown_4,0.11968716979026794,0.33845552802085876
Chilli_Leaves,unknown_5,0.11584626138210297,0.24797289073467255
Chilli_Leaves,unknown_6,0.10354825854301453,0.3795013725757599
Chilli_Leaves,unknown_7,0.11566847562789917,0.34314870834350586
Chilli_Leaves,unknown_8,0.1185106560587883,0.2683131694793701
Chilli_Leaves,unknown_9,0.10804655402898788,0.38106128573417664
Chilli_Leaves,unknown_10,0.10097698867321014,0.2922089397907257
Chilli_Leaves,unknown_11,0.0965782105922699,0.3217546045780182
Chilli_Leaves,unknown_12,0.10007347166538239,0.27953675389289856
Chilli_Leaves,unknown_13,0.14725323021411896,0.3393977880477905
Chilli_Leaves,unknown_14,0.09190623462200165,0.34648728370666504
Chilli_Leaves,unknown_15,0.08701710402965546,0.3273545503616333
Chilli_Leaves,unknown_0,0.08704633265733719,0.34948790073394775
Chilli_Leaves,unknown_1,0.10681797564029694,0.2908882796764374
Chilli_Leaves,unknown_2,0.10486892610788345,0.2869460880756378
Chilli_Leaves,unknown_3,0.10614961385726929,0.37004736065864563
Chilli_Leaves,unknown_4,0.09118327498435974,0.32191523909568787
Chilli_Leaves,unknown_5,0.07710926979780197,0.3741348087787628
Chilli_Leaves,unknown_6,0.08876467496156693,0.32441821694374084
Chilli_Leaves,unknown_7,0.15198524296283722,0.34527719020843506
Chilli_Leaves,unknown_8,0.10737098753452301,0.28700628876686096
Chilli_Leaves,unknown_9,0.08019338548183441,0.35368117690086365
Chilli_Leaves,unknown_10,0.09089713543653488,0.3165394365787506
Chilli_Leaves,unknown_11,0.09389854222536087,0.28701815009117126
Chilli_Leaves,unknown_12,0.1640210598707199,0.29975831508636475
Chilli_Leaves,unknown_13,0.08752888441085815,0.3583800792694092
Chilli_Leaves,unknown_14,0.09761759638786316,0.3162687122821808
Chilli_Leaves,unknown_15,0.18753939867019653,0.2571157217025757
Chilli_Leaves,unknown_0,0.08325058221817017,0.35391858220100403
Chilli_Leaves,unknown_1,0.1880289912223816,0.2612898647785187
Chilli_Leaves,unknown_2,0.19787317514419556,0.2558767795562744
Chilli_Leaves,unknown_3,0.16370049118995667,0.29137077927589417
Chilli_Leaves,unknown_4,0.176426962018013,0.27544620633125305
Chilli_Leaves,unknown_5,0.12987178564071655,0.33758091926574707
Chilli_Leaves,unknown_6,0.09035700559616089,0.34851399064064026
Chilli_Leaves,unknown_7,0.13502852618694305,0.342193603515625
Chilli_Leaves,unknown_8,0.11611244827508926,0.29517462849617004
Chilli_Leaves,unknown_9,0.1566695123910904,0.32971644401550293
Chilli_Leaves,unknown_10,0.08476899564266205,0.33194467425346375
Chilli_Leaves,unknown_11,0.08459307998418808,0.3289777934551239
Chilli_Leaves,unknown_12,0.10504917800426483,0.2896544933319092
Chilli_Leaves,unknown_13,0.11149841547012329,0.31076857447624207
Chilli_Leaves,unknown_14,0.09581945091485977,0.28987422585487366
Chilli_Leaves,unknown_15,0.11060339212417603,0.2562389671802521
Chilli_Leaves,unknown_0,0.12233321368694305,0.34801170229911804
Chilli_Leaves,unknown_1,0.08220802992582321,0.37972164154052734
Chilli_Leaves,unknown_2,0.09866270422935486,0.38671252131462097
